0.039278288469604836, 14.058474446223745, 0.46978387, 0.6560476422309875, 478.06786274909973, huber, 1e-07, 1.5
0.03927828851190821, 14.058474441546323, 0.46978387, 0.6560476422309875, 495.7238304615021, huber, 1e-06, 1.5
0.03927827265938331, 14.058476194337938, 0.46978393, 0.6560477018356323, 485.8028907775879, huber, 1e-05, 1.5
0.03927814135911236, 14.058490712053356, 0.46978423, 0.6560482978820801, 486.94549036026, huber, 0.0001, 1.5
0.039276833397490454, 14.05863533447014, 0.46978712, 0.6560537219047546, 488.8225214481354, huber, 0.001, 1.5
0.039271432971880835, 14.059232515071136, 0.46978512, 0.6562798619270325, 491.189710855484, huber, 0.01, 1.5
0.039099703237445584, 14.07826538840167, 0.47012314, 0.6569471955299377, 487.33096170425415, huber, 0.1, 1.5
0.03850467639718598, 14.144865221756678, 0.47118866, 0.6611015200614929, 523.4417343139648, huber, 0.5, 1.5
0.04703438255911631, 13.275845527749826, 0.63538814, 0.6251538395881653, 387.01826906204224, huber, 1e-07, 1.5
0.047034382563611386, 13.27584552733477, 0.63538814, 0.6251538395881653, 377.7657117843628, huber, 1e-06, 1.5
0.04703438264956932, 13.275845519397798, 0.63538814, 0.6251538395881653, 457.7347285747528, huber, 1e-05, 1.5
0.047034366775933444, 13.275846985098685, 0.6353882, 0.6251541376113892, 391.65100145339966, huber, 0.0001, 1.5
0.04703421630193176, 13.275860879222837, 0.63538945, 0.6251558661460876, 396.7185604572296, huber, 0.001, 1.5
0.04703270332096161, 13.276000583869115, 0.63540167, 0.6251738667488098, 412.5143892765045, huber, 0.01, 1.5
0.046931095877325704, 13.285393045576173, 0.6358257, 0.6256915926933289, 403.92571687698364, huber, 0.1, 1.5
0.04688315754851679, 13.289831465693622, 0.6364048, 0.6264411211013794, 402.0338137149811, huber, 0.5, 1.5
0.029756489126781513, 15.264183111238834, 0.5014445, 0.6676474213600159, 434.1197807788849, huber, 1e-07, 1.5
0.02975648917230086, 15.264183104595306, 0.5014445, 0.6676473617553711, 425.67581844329834, huber, 1e-06, 1.5
0.029756489623811444, 15.26418303869756, 0.5014445, 0.6676474809646606, 413.05739283561707, huber, 1e-05, 1.5
0.029756470745555354, 15.264185793970494, 0.5014445, 0.6676480174064636, 470.0858898162842, huber, 0.0001, 1.5
0.02975631137057043, 15.264209054747104, 0.50144434, 0.6676533222198486, 433.2946705818176, huber, 0.001, 1.5
0.029754705971173242, 15.26444336971289, 0.50144297, 0.6677067279815674, 448.61525774002075, huber, 0.01, 1.5
0.029738735041399313, 15.266775084510439, 0.5014278, 0.6682422161102295, 416.1893537044525, huber, 0.1, 1.5
0.02957734266000084, 15.290408472403954, 0.50109893, 0.6715384125709534, 413.69951272010803, huber, 0.5, 1.5
0.06365924077413765, 11.961385452558382, 0.47083423, 0.5457298159599304, 425.47698283195496, huber, 1e-07, 1.5
0.06365924080767449, 11.961385450270441, 0.47083423, 0.5457298159599304, 438.18587374687195, huber, 1e-06, 1.5
0.06365924118098454, 11.961385424802575, 0.47083423, 0.5457298755645752, 461.73321509361267, huber, 1e-05, 1.5
0.0636592285581659, 11.961386285953434, 0.47083426, 0.5457302331924438, 433.4574797153473, huber, 0.0001, 1.5
0.0636590936847814, 11.961395487263287, 0.4708345, 0.5457348227500916, 454.4777240753174, huber, 0.001, 1.5
0.06365780287952325, 11.96148354935339, 0.4708372, 0.5457804203033447, 444.11444997787476, huber, 0.01, 1.5
0.06367362607990586, 11.960404172689866, 0.47083652, 0.546541154384613, 426.57923579216003, huber, 0.1, 1.5
0.06357142117073751, 11.967380795918789, 0.4709742, 0.5489386320114136, 431.09715580940247, huber, 0.5, 1.5
